90;EK1;42.7318;30.6378;11582.5408436967;DXB-LHR;293.0;01-07-2015 10:56
91;LY323;40.2582;29.3856;11582.5408436967;TLV-CDG;327.0;01-07-2015 10:56
92;QS2621;42.886;26.2884;11582.5408436967;AYT-PRG;319.0;01-07-2015 10:56
93;QS1191;41.6204;27.7193;11582.5408436967;AYT-PRG;320.0;01-07-2015 10:56
94;TK2643;40.6088;31.7311;11582.5408436967;EZS-IST;287.0;01-07-2015 10:56
95;AB2542;42.0744;26.3177;11285.3572299439;TXL-AYT;137.0;01-07-2015 10:56
96;FR1805;41.4663;26.9498;11277.7371372836;NYO-PFO;145.0;01-07-2015 10:56
97;LG835;40.0995;26.4734;11277.7371372836;LUX-AYT;135.0;01-07-2015 10:56
98;XC332;39.1067;28.8682;11277.7371372836;KTW-AYT;148.0;01-07-2015 10:56
99;3Z7220;40.3133;27.9066;11277.7371372836;WAW-AYT;150.0;01-07-2015 10:56
100;SU6267;41.7467;31.1505;11270.1170446233;LED-TLV;143.0;01-07-2015 10:56
101;CV792;42.5924;30.3092;11270.1170446233;LUX-";123.0;01-07-2015 10:56
102;TK1018;40.8842;26.2161;11018.6539868325;PRN-IST;94.0;01-07-2015 10:56
103;W68046;42.692;31.6842;10972.9334308705;KUT-VNO;273.0;01-07-2015 10:56
104;6Y536;41.518;29.3949;10972.9334308705;AYT-TLL;344.0;01-07-2015 10:56
105;XC381;40.6164;28.8158;10972.9334308705;AYT-KRK;320.0;01-07-2015 10:56
106;DV481;39.5047;32.4638;10972.9334308705;AYT-";37.0;01-07-2015 10:56
107;TK1617;41.9614;27.4227;10972.9334308705;SAW-FRA;304.0;01-07-2015 10:56
108;QU5712;40.5878;32.4637;10965.3133382102;AYT-HRK;350.0;01-07-2015 10:56
109;S53508;42.7762;29.143;10965.3133382102;DLM-VNO;359.0;01-07-2015 10:56
110;PC469;42.2351;26.6779;10965.3133382102;SAW-BCN;292.0;01-07-2015 10:56
111;AB3044;39.3351;27.4705;10675.7498171178;DUS-AYT;131.0;01-07-2015 10:56
112;JO123;42.8427;28.5349;10668.1297244574;HEL-AYT;167.0;01-07-2015 10:56
113;SK7993;42.0439;28.7677;10668.1297244574;ARN-AYT;178.0;01-07-2015 10:56
114;TK2730;40.2276;31.655;10668.1297244574;IST-AJI;94.0;01-07-2015 10:56
115;TK2216;39.9356;32.7084;10660.5096317971;IST-ADF;105.0;01-07-2015 10:56
116;EK27;42.3625;32.1342;10363.3260180444;DXB-GLA;288.0;01-07-2015 10:56
117;SU2130;41.9032;32.9984;10363.3260180444;SVO-IST;254.0;01-07-2015 10:56
118;9U756;40.1679;30.1375;10363.3260180444;AYT-KIV;339.0;01-07-2015 10:56
119;R27556;41.9364;29.4446;10363.3260180444;"-";4.0;01-07-2015 10:56
120;J26731;41.6072;31.8531;10355.7059253841;GYD-";261.0;01-07-2015 10:56
121;0B30;41.1268;27.3933;10355.7059253841;BJV-OTP;351.0;01-07-2015 10:56
122;KC216;39.036;32.0353;10073.762496952;AYT-TSE;53.0;01-07-2015 10:56
123;B2883;39.4939;32.9018;10066.1424042916;MSQ-LCA;173.0;01-07-2015 10:56
124;TK870;40.2343;31.2148;10050.902218971;IST-IKA;104.0;01-07-2015 10:56
125;PC195;40.6156;30.7866;9829.91953182151;EZS-SAW;285.0;01-07-2015 10:56
126;EK39;42.5289;31.4669;9753.71860521824;DXB-BHX;288.0;01-07-2015 10:56
127;TK842;39.9688;29.8635;9448.91489880517;IST-AYT;158.0;01-07-2015 10:56
128;PC148;39.3394;30.1282;9448.91489880517;SAW-AYT;178.0;01-07-2015 10:56
129;TK1082;41.7111;27.1392;9083.15045110948;BEG-IST;133.0;01-07-2015 10:56
130;TK7223;40.6155;30.79;8816.44720799805;ERZ-SAW;285.0;01-07-2015 10:56
131;PC845;42.0635;29.1432;8618.32479882955;SAW-ARN;359.0;01-07-2015 10:56
132;TK2480;40.6001;29.8661;8549.74396488661;IST-ADA;112.0;01-07-2015 10:56
133;PC4193;40.6797;30.4796;8458.30285296269;DIY-SAW;285.0;01-07-2015 10:56
134;;40.588;30.9168;8161.11923920995;GZT-SAW;285.0;01-07-2015 10:56
135;PC4121;40.6604;27.6822;7521.0314557425;ADB-SAW;88.0;01-07-2015 10:56
136;PC431;41.6147;28.1027;7505.79127042185;SAW-LYS;304.0;01-07-2015 10:56
137;TK1788;41.7388;27.0324;7498.17117776152;CPH-IST;139.0;01-07-2015 10:56
138;A3991;40.3673;27.4626;7452.45062179956;IST-ATH;221.0;01-07-2015 10:56
139;TK7261;40.6919;30.4226;7315.28895391368;ADA-SAW;285.0;01-07-2015 10:56
140;TK7271;40.4267;31.6635;7315.28895391368;GZT-SAW;286.0;01-07-2015 10:56
141;PC207;40.6503;27.6325;7307.66886125335;EDO-SAW;67.0;01-07-2015 10:56
142;8Q154;39.2968;27.1852;7239.08802731041;IST-ADB;188.0;01-07-2015 10:56
143;PC501;41.45;28.7139;7048.58571080224;SAW-STN;297.0;01-07-2015 10:56
144;TK2905;40.6755;27.8702;6827.60302365277;ADB-SAW;83.0;01-07-2015 10:56
145;TK2965;40.7158;30.3074;6324.6769080712;ESB-SAW;284.0;01-07-2015 10:56
146;TK2432;40.5658;29.5359;6027.49329431846;IST-AYT;154.0;01-07-2015 10:56
147;PC104;40.2039;31.7753;5974.15264569617;SAW-ESB;105.0;01-07-2015 10:56
148;FB981;42.7803;26.2659;5897.9517190929;SOF-BOJ;102.0;01-07-2015 10:56
149;PC401;41.3833;28.9108;5844.61107047062;SAW-ORY;298.0;01-07-2015 10:56
150;RO262;41.4642;28.5971;5334.06486222872;IST-OTP;319.0;01-07-2015 10:56
151;TK1022;41.2599;27.733;4991.16069251402;SJJ-IST;125.0;01-07-2015 10:56
152;TK961;40.7225;28.5405;4213.91124116069;ECN-IST;238.0;01-07-2015 10:56
